Billing account name,Billing account ID,Project name,Project ID,Project hierarchy,Service description,Service ID,SKU description,SKU ID,Usage amount,Usage unit,Usage start date,Usage end date,Rate,Amount
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Composer,1992-3666-B975,Cloud Composer Database Storage (asia-south1).,6D80-E97F-A9ED,161.918,gibibyte month,1-Jan-24,31-Jan-24,0.2,32.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud SQL,9662-B51E-5089,Cloud SQL for MySQL: Zonal - Small instance in Mumbai,8C97-2A62-615F,744,hour,1-Jan-24,31-Jan-24,0.042,31.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Storage PD Capacity in Mumbai,320C-7688-1A62,635.809,gibibyte month,1-Jan-24,31-Jan-24,0.048,30.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,N2D AMD Custom Instance Core running in Mumbai,665E-E4CD-1D74,"1,485.66",hour,1-Jan-24,31-Jan-24,0.01905855,28.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Networking,E505-1604-58F8,Networking Private Service Connect Consumer End Point,9E4E-F9A7-5EAE,"2,231.33",hour,1-Jan-24,31-Jan-24,0.01,22.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Networking,E505-1604-58F8,Networking Cloud Nat Gateway Uptime,32E2-4EFC-EF9F,"15,472.82",hour,1-Jan-24,31-Jan-24,0.0014,21.7
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class B Operations,7870-010B-2763,"50,351,558",count,1-Jan-24,31-Jan-24,0.0000004,20.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Minimum Global,DEE3-C42E-3E4D,742.83,hour,1-Jan-24,31-Jan-24,0.025,18.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Networking,E505-1604-58F8,Networking Private Service Connect Consumer Data Processing,C40A-084F-09B4,"1,838.34",gibibyte,1-Jan-24,31-Jan-24,0.01,18.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Composer,1992-3666-B975,Cloud Composer Compute Storage (asia-south1),7375-F631-2985,"90,139.67",gibibyte hour,1-Jan-24,31-Jan-24,0.0002,18.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,N2 Custom Instance Ram running in Mumbai,88AC-E248-BFC6,"2,971.32",gibibyte hour,1-Jan-24,31-Jan-24,0.0053424,15.9
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Monitoring,58CD-E7C3-72CA,Monitoring API Requests,3ECE-36FE-BD9D,"2,463,253",Requests,1-Jan-24,31-Jan-24,0.00001,24.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Functions,29E7-DA93-CA13,CPU Time (tier 2),C3E5-5E41-F455,"1,067,866.52",GHz-second,1-Jan-24,31-Jan-24,0.000014,15.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Functions,29E7-DA93-CA13,Idle Min-Instance Memory Allocation Time (tier 2),4E4A-466F-BAB4,"3,618,537.67",gibibyte second,1-Jan-24,31-Jan-24,0.0000035,12.7
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Custom Instance Ram running in Mumbai,1FD0-7EA0-91ED,"2,719.93",gibibyte hour,1-Jan-24,31-Jan-24,0.0053424,14.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Secret Manager,EE82-7A5E-871C,Secret version replica storage,7756-ADEF-84F4,195.925,month,1-Jan-24,31-Jan-24,0.06,11.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Static Ip Charge in Mumbai,1268-F71A-6285,742.83,hour,1-Jan-24,31-Jan-24,0.012,8.9
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Functions,29E7-DA93-CA13,Idle Min-Instance CPU Allocation Time (tier 2),B571-2F5E-E6BD,"5,789,660.27",GHz-second,1-Jan-24,31-Jan-24,0.00000146,8.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,N2D AMD Custom Instance Ram running in Mumbai,60E6-333B-57BE,"2,971.32",gibibyte hour,1-Jan-24,31-Jan-24,0.00255465,7.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,External IP Charge on a Standard VM,C054-7F72-A02E,"2,278.19",hour,1-Jan-24,31-Jan-24,0.005,11.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Storage PD Snapshot in Mumbai,A0EA-3B8B-0794,234.545,gibibyte month,1-Jan-24,31-Jan-24,0.052,12.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,244.291,gibibyte month,1-Jan-24,31-Jan-24,0.026,6.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Zone Data Transfer Out,DE9E-AFBC-A15A,595.13,gibibyte,1-Jan-24,31-Jan-24,0.01,6.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Functions,29E7-DA93-CA13,Invocations,8E10-82EB-6917,"16,422,056",invocations,1-Jan-24,31-Jan-24,0.0000004,6.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Nearline Storage Asia Multi-region,DEEA-BC30-584C,524.77,gibibyte month,1-Jan-24,31-Jan-24,0.015,7.9
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Nearline Storage Mumbai,FD55-A8ED-B1A6,191.686,gibibyte month,1-Jan-24,31-Jan-24,0.016,3.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Storage Machine Image in Asia,94B7-C7FA-15DA,48.604,gibibyte month,1-Jan-24,31-Jan-24,0.05,2.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Artifact Registry,149C-F9EC-3994,Artifact Registry Storage,8502-299A-ABAF,17.139,gibibyte month,1-Jan-24,31-Jan-24,0.1,1.7
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Storage Machine Image in US,B6B2-44BB-2476,27.11,gibibyte month,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Storage Machine Image in Mumbai,FB14-5D66-522F,21.282,gibibyte month,1-Jan-24,31-Jan-24,0.06,1.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Functions,29E7-DA93-CA13,Memory Time (tier 2),4087-EEAC-2EA6,"667,416.58",gibibyte second,1-Jan-24,31-Jan-24,0.0000035,2.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Data Catalog,89B9-6A5A-B358,Storage Usage,1D52-4857-D286,0.012,gibibyte month,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud SQL,9662-B51E-5089,Cloud SQL for MySQL: Zonal - Low cost storage in Mumbai,CF19-C4C5-5FC8,10,gibibyte month,1-Jan-24,31-Jan-24,0.108,1.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Storage Image,DAA2-253C-6680,8.369,gibibyte month,1-Jan-24,31-Jan-24,0.05,0.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Scheduler,1F14-4801-0E16,Jobs,A5D6-43A2-28A7,155,count,1-Jan-24,31-Jan-24,0.1,15.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to Americas,1507-FFFF-0D8E,2.874,gibibyte,1-Jan-24,31-Jan-24,0.12,0.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Storage PD Snapshot in Asia,6E69-DD68-8DCA,9.419,gibibyte month,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Autoclass Coldline Storage Mumbai,076A-4A33-0919,39.782,gibibyte month,1-Jan-24,31-Jan-24,0.006,0.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Pub/Sub,A1E8-BE35-7EBC,Topics message backlog,F9EB-D3E1-ABDF,0.729,gibibyte month,1-Jan-24,31-Jan-24,0.27,0.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to EMEA,09EF-5244-AB40,1.29,gibibyte,1-Jan-24,31-Jan-24,0.12,0.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud SQL,9662-B51E-5089,Cloud SQL: Backups in Mumbai,D737-A9D2-80AB,1.373,gibibyte month,1-Jan-24,31-Jan-24,0.096,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Coldline Storage Mumbai,81E6-58F6-12C7,13.648,gibibyte month,1-Jan-24,31-Jan-24,0.006,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to China,96B7-A85B-0114,0.257,gibibyte,1-Jan-24,31-Jan-24,0.23,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Vpn Internet Data Transfer Out from Mumbai to APAC,C4D8-B983-FE40,0.406,gibibyte,1-Jan-24,31-Jan-24,0.12,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Functions,29E7-DA93-CA13,CPU Allocation Time (2nd Gen) in asia-south1,565D-710B-A24A,464.669,vCPU-second,1-Jan-24,31-Jan-24,0.0000336,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Autoclass Nearline Storage Mumbai,01E8-D210-8C7B,0.681,gibibyte month,1-Jan-24,31-Jan-24,0.016,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations (excluding Asia & Australia),22EB-AAE8-FBCD,1.813,gibibyte,1-Jan-24,31-Jan-24,0.12,0.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Autoclass Standard Storage Mumbai,B2B5-E27C-C62A,0.15,gibibyte month,1-Jan-24,31-Jan-24,0.023,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to Australia,5708-C46F-8E73,0.015,gibibyte,1-Jan-24,31-Jan-24,0.19,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class B Operations,8AE7-5BBD-8F38,"6,370",count,1-Jan-24,31-Jan-24,0.0004,2.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Regional Nearline Class A Operations,9559-D2EC-1D33,133,count,1-Jan-24,31-Jan-24,0.01,1.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Data Transfer Out via Carrier Peering Network - APAC Based,9428-46F3-3796,0.018,gibibyte,1-Jan-24,31-Jan-24,0.06,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Functions,29E7-DA93-CA13,Memory Allocation Time (2nd Gen) in asia-south1,D5CB-0E6B-D52F,245.8,GiB-second,1-Jan-24,31-Jan-24,0.0000035,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class A Operations,9ADA-9AED-1B24,157,count,1-Jan-24,31-Jan-24,0.01,1.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Autoclass Management Fee,CF60-426C-8557,"460,679,513",second,1-Jan-24,31-Jan-24,9.64506E-13,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Americas,854C-EE0C-E780,0.005,gibibyte,1-Jan-24,31-Jan-24,0.08,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud SQL,9662-B51E-5089,Network Internet Data Transfer Out from Mumbai to Americas,672E-62CB-D627,0.002,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Networking,E505-1604-58F8,Global External Application Load Balancer Inbound Data Processing for Mumbai (asia-south1),91F1-423B-CF42,0.008,gibibyte,1-Jan-24,31-Jan-24,0.01,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud SQL,9662-B51E-5089,Network Internet Data Transfer Out from Mumbai to EMEA,2DAB-4232-A52E,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to EMEA,9E94-7951-1EB0,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to London,F96D-CA9B-BFBC,0.001,gibibyte,1-Jan-24,31-Jan-24,0.08,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Madrid,91E2-C7D3-B32C,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud SQL,9662-B51E-5089,Network Internet Data Transfer Out from Mumbai to APAC,5C85-9370-6605,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Jakarta,2B2F-D782-CDE2,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to APAC,8841-8861-1473,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Hong Kong,8DC6-8701-EF2D,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Delhi,2004-5B32-AF3F,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Singapore,467B-6163-2449,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Netherlands,20B0-4B32-0E88,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Sao Paulo,CC66-C9C8-6AB4,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Los Angeles,1B6C-DD7D-10D9,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to South America,A3F9-E63A-36FA,0,gibibyte,1-Jan-24,31-Jan-24,0.19,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Frankfurt,4056-B3B3-4716,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Virginia,E5C6-86EB-9948,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Finland,04BE-C575-8449,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Las Vegas,9254-7627-D98B,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Zurich,EF7E-C80B-1514,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud SQL,9662-B51E-5089,Network Internet Data Transfer Out from Mumbai to China,9258-DF81-A99E,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Japan,4AC4-80C7-86DE,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Montreal,D436-CA11-F2F2,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Santiago,7719-2CAE-ECD9,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud Storage,95FF-2EF5-5EA1,Nearline Data Retrieval,8D92-97F6-DDF3,0,gibibyte,1-Jan-24,31-Jan-24,0.01,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Doha,48AE-CA0B-4FAB,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Sydney,F560-04CB-F4FE,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from Mumbai to London,637F-32AF-CCAF,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from Mumbai to Americas,FABD-C5AD-AA8E,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Toronto,2009-007C-1719,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR Data - 606531604989,pvr-data-project,PVRCINEMAS.COM/Folder/PVR Data - 606531604989,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Dallas,6376-9D43-542E,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
